date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:43	323/323	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:43%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/preloader.gif	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/preloader.107.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:44	324/324	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:44%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/play.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/play.108.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:45	326/326	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:45%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/dotted.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/dotted.109.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:46	334/334	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:46%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/widget-comment.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/widget-comment.10a.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:47	331/331	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:47%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/widget-link.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/widget-link.10b.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:48	46122/46122	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Jan%202020%2010:18:21%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/check-no.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/check-no.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:49	34787/34787	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Jan%202020%2010:18:21%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/check-yes.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/check-yes.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:50	7972/7972	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2007%20Feb%202020%2013:15:46%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons.eot?j130kt	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons1573.eot	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:51	7788/7788	---M--	200	added ('OK')	text/plain	date:Fri,%2007%20Feb%202020%2013:15:46%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons.ttf?j130kt	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons1573.ttf	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:52	7864/7864	---M--	200	added ('OK')	text/plain	date:Fri,%2007%20Feb%202020%2013:15:46%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons.woff?j130kt	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons1573.woff	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:53	27198/27198	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2007%20Feb%202020%2013:15:46%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons.svg?j130kt	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/factor-icons1573.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:54	773/773	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2014:07:42%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/loader/gradient.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/loader/gradient.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:55	7553/7553	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2005%20Feb%202020%2014:07:42%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/loader/logo-mask.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/loader/logo-mask.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:56	72162/72162	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Feb%202020%2013:15:46%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/dots.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/dots.jpg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:58	163143/163143	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/dots-footer.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/dots-footer.jpg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:43:58	901/901	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Jan%202020%2010:18:21%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/icons/chevron-down.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/icons/chevron-down.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:00	400087/400087	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/dots.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/dots.png	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:00	44377/44377	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Feb%202020%2013:15:46%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/home-steps-curve.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/home-steps-curve.png	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:01	5622/5622	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/steps-slider-active-gear.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/steps-slider-active-gear.png	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:02	55306/55306	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Mar%202020%2013:32:55%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/kits/kit-top-bg.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/kits/kit-top-bg.jpg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:03	38077/38077	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Mar%202020%2013:32:55%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/kits/kit-top-bg-mobile.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/kits/kit-top-bg-mobile.jpg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:04	16110/16110	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Mar%202020%2013:32:55%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/kits/circle.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/kits/circle.png	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:05	432/432	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:46:00%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/athlets/exa-before.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/athlets/exa-before.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:06	910/910	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:46:00%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/athlets/exa-after.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/athlets/exa-after.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:07	840/840	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/blockquote.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/blockquote.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css)
10:44:10	599834/599834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b032e14eac87e3001396ff597e4ec15f%22	https://use.fontawesome.com/releases/v5.0.13/webfonts/fa-brands-400.svg	/home/riccardo/httrack-websites/factor23.com/use.fontawesome.com/releases/v5.0.13/webfonts/fa-brands-400.svg	(from https://use.fontawesome.com/releases/v5.0.13/css/all.css)
10:44:10	104706/104706	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223929b3ef871fa90bbb4e77e005851e74%22	https://use.fontawesome.com/releases/v5.0.13/webfonts/fa-regular-400.svg	/home/riccardo/httrack-websites/factor23.com/use.fontawesome.com/releases/v5.0.13/webfonts/fa-regular-400.svg	(from https://use.fontawesome.com/releases/v5.0.13/css/all.css)
10:44:12	488395/488395	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229bbbee00f65769a64927764ef51af6d0%22	https://use.fontawesome.com/releases/v5.0.13/webfonts/fa-solid-900.svg	/home/riccardo/httrack-websites/factor23.com/use.fontawesome.com/releases/v5.0.13/webfonts/fa-solid-900.svg	(from https://use.fontawesome.com/releases/v5.0.13/css/all.css)
10:44:12	60541/-1	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:44:11GMT	https://www.factor23.com/it/faq	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/faq.html	(from https://www.factor23.com/it/home)
10:44:12	0/-1	---M--	302	error ('')			https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.123.delayed	(from https://www.factor23.com/it/faq)
10:44:12	0/-1	---M--	302	error ('')			https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.124.delayed	(from https://www.factor23.com/it/faq)
10:44:13	58184/-1	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:44:12GMT	https://www.factor23.com/omega-3-sportivi	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/omega-3-sportivi.html	(from https://www.factor23.com/it/magazine)
10:44:13	0/-1	---M--	302	error ('')			https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.125.delayed	(from https://www.factor23.com/omega-3-sportivi)
10:44:13	0/-1	---M--	302	error ('')			https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.126.delayed	(from https://www.factor23.com/omega-3-sportivi)
10:44:14	61065/-1	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:44:13GMT	https://www.factor23.com/cronobiologia-allenamento-sport	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cronobiologia-allenamento-sport.html	(from https://www.factor23.com/it/magazine)
10:44:14	0/-1	---M--	302	error ('')			https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.127.delayed	(from https://www.factor23.com/cronobiologia-allenamento-sport)
10:44:14	0/-1	---M--	302	error ('')			https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.128.delayed	(from https://www.factor23.com/cronobiologia-allenamento-sport)
10:44:15	58698/-1	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:44:14GMT	https://www.factor23.com/alimentazione-sonno-sportivi	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/alimentazione-sonno-sportivi.html	(from https://www.factor23.com/it/magazine)
10:44:15	0/-1	---M--	302	error ('')			https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.129.delayed	(from https://www.factor23.com/alimentazione-sonno-sportivi)
10:44:15	0/-1	---M--	302	error ('')			https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.12a.delayed	(from https://www.factor23.com/alimentazione-sonno-sportivi)
10:44:16	59976/-1	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:44:15GMT	https://www.factor23.com/curcuma-importante-sportivi	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/curcuma-importante-sportivi.html	(from https://www.factor23.com/it/magazine)
10:44:16	0/-1	---M--	302	error ('')			https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.12b.delayed	(from https://www.factor23.com/curcuma-importante-sportivi)
10:44:16	0/-1	---M--	302	error ('')			https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.12c.delayed	(from https://www.factor23.com/curcuma-importante-sportivi)
10:44:17	55698/-1	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:44:16GMT	https://www.factor23.com/factor-23-articolo-scifondo	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/factor-23-articolo-scifondo.html	(from https://www.factor23.com/it/magazine)
10:44:17	0/-1	---M--	302	error ('')			https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.12d.delayed	(from https://www.factor23.com/factor-23-articolo-scifondo)
10:44:17	0/-1	---M--	302	error ('')			https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.12e.delayed	(from https://www.factor23.com/factor-23-articolo-scifondo)
10:44:18	47651/-1	---M--	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:44:17GMT	https://www.factor23.com/it/privacy	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/privacy.html	(from https://www.factor23.com/it/privacy?p=privacy)
10:44:18	0/-1	---M--	302	error ('')			https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.12f.delayed	(from https://www.factor23.com/it/privacy)
10:44:18	0/-1	---M--	302	error ('')			https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.130.delayed	(from https://www.factor23.com/it/privacy)
